ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,note_classif.label,note_indicator.label,note_source.label
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,480.33,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,525.93,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,557.6,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,497.62,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,536.19,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,597.54,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bulgaria,Average monthly earnings of employees by sex and economic activity,"ES - Annual Enterprises Survey on Number of employees, Wages and salaries and Other labour costs",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,691.59,,Currency: BGR - Lev (BGN) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Bahrain,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance organization Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,2087.77,,Currency: BHR - Bahraini dinar (BHD) | Break in series: Change in definition or concept,Data reference period: Fourth quarter | Population coverage: Nationals only
Bahrain,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance organization Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,2191.49,,Currency: BHR - Bahraini dinar (BHD),Data reference period: Fourth quarter | Population coverage: Nationals only
Bahrain,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance organization Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,2226.06,,Currency: BHR - Bahraini dinar (BHD),Data reference period: Fourth quarter | Population coverage: Nationals only
Bahrain,Average monthly earnings of employees by sex and economic activity,ADM-IR - Social Insurance organization Records,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,2268.62,,Currency: BHR - Bahraini dinar (BHD),Data reference period: Fourth quarter | Population coverage: Nationals only
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,471.02,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,501.02,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,458.74,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,492.89,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,507.05,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,418.19,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,420.04,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Bosnia and Herzegovina,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,719.52,,Currency: BIH - Marka (BAM) | Central tendency measure: Mean or mean of the midpoints of the intervals provided | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,527.23,,Currency: BLR - Belarusian ruble (BYR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,568.77,,Currency: BLR - Belarusian ruble (BYR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,558.56,,Currency: BLR - Belarusian ruble (BYR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,647.01,,Currency: BLR - Belarusian ruble (BYR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,385.21,,Currency: BLR - Belarusian ruble (BYN) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,498.51,,Currency: BLR - Belarusian ruble (BYN) | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees | System of national accounts: 2008 SNA
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,537.39,,Currency: BLR - Belarusian ruble (BYN) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belarus,Average monthly earnings of employees by sex and economic activity,ES - Labour-related Establishment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,578.88,,Currency: BLR - Belarusian ruble (BYN) | Working time arrangement coverage: Full-time and part time workers,Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees
Belize,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,695.79,,Currency: BLZ - Belize dollar (BZD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided,Repository: ILO-STATISTICS - Micro data processing
Belize,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,599.3,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
Belize,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,579.24,,Currency: BLZ - Belize dollar (BZD),Repository: ILO-STATISTICS - Micro data processing
